SA4 Name 2016,Population,National Remoteness Areas,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Rate,Fatality_Rate
Sydney - Northern Beaches,274041,Major Cities of Australia,1,2016,2016-1,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,2,2018,2018-2,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,2,2020,2020-2,2,2,0.729817801,0.729817801
Sydney - Northern Beaches,274041,Major Cities of Australia,2,2021,2021-2,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,3,2015,2015-3,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,3,2019,2019-3,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,3,2021,2021-3,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,4,2016,2016-4,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,4,2017,2017-4,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,4,2021,2021-4,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,5,2016,2016-5,3,3,1.094726701,1.094726701
Sydney - Northern Beaches,274041,Major Cities of Australia,6,2020,2020-6,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,6,2021,2021-6,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,7,2017,2017-7,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,7,2019,2019-7,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,7,2020,2020-7,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,7,2021,2021-7,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,9,2016,2016-9,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,11,2016,2016-11,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,11,2017,2017-11,1,1,0.3649089,0.3649089
Sydney - Northern Beaches,274041,Major Cities of Australia,12,2019,2019-12,1,1,0.3649089,0.3649089
Sydney - Outer South West,294899,Inner Regional Australia,1,2015,2015-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,1,2016,2016-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,1,2018,2018-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,2,2015,2015-2,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,2,2021,2021-2,2,2,0.678198298,0.678198298
Sydney - Outer South West,294899,Inner Regional Australia,3,2017,2017-3,2,4,0.678198298,1.356396597
Sydney - Outer South West,294899,Inner Regional Australia,3,2021,2021-3,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,5,2015,2015-5,2,2,0.678198298,0.678198298
Sydney - Outer South West,294899,Inner Regional Australia,5,2019,2019-5,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,6,2019,2019-6,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,8,2015,2015-8,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,8,2021,2021-8,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,9,2018,2018-9,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,11,2017,2017-11,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Inner Regional Australia,12,2018,2018-12,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,1,2016,2016-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,1,2019,2019-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,1,2020,2020-1,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,2,2018,2018-2,2,5,0.678198298,1.695495746
Sydney - Outer South West,294899,Major Cities of Australia,2,2019,2019-2,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,2,2020,2020-2,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,3,2015,2015-3,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,3,2016,2016-3,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,3,2018,2018-3,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,3,2019,2019-3,2,2,0.678198298,0.678198298
Sydney - Outer South West,294899,Major Cities of Australia,3,2021,2021-3,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,5,2016,2016-5,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,5,2017,2017-5,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,5,2019,2019-5,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,5,2020,2020-5,2,2,0.678198298,0.678198298
Sydney - Outer South West,294899,Major Cities of Australia,5,2021,2021-5,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,6,2021,2021-6,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,7,2020,2020-7,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,7,2021,2021-7,2,2,0.678198298,0.678198298
Sydney - Outer South West,294899,Major Cities of Australia,8,2017,2017-8,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,9,2015,2015-9,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,9,2018,2018-9,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,9,2019,2019-9,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,10,2019,2019-10,1,1,0.339099149,0.339099149
Sydney - Outer South West,294899,Major Cities of Australia,12,2018,2018-12,1,1,0.339099149,0.339099149
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,3,2015,2015-3,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,4,2015,2015-4,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,6,2020,2020-6,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,9,2015,2015-9,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,10,2016,2016-10,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Inner Regional Australia,11,2016,2016-11,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,1,2015,2015-1,2,2,0.603923084,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,1,2018,2018-1,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,1,2021,2021-1,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,2,2016,2016-2,3,3,0.905884627,0.905884627
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,3,2016,2016-3,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,3,2017,2017-3,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,4,2015,2015-4,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,4,2018,2018-4,2,2,0.603923084,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,4,2019,2019-4,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,4,2020,2020-4,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,5,2015,2015-5,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,6,2016,2016-6,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,6,2017,2017-6,2,2,0.603923084,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,6,2018,2018-6,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,6,2020,2020-6,3,3,0.905884627,0.905884627
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,7,2021,2021-7,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,8,2015,2015-8,2,3,0.603923084,0.905884627
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,8,2016,2016-8,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,8,2018,2018-8,2,2,0.603923084,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,8,2020,2020-8,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,9,2017,2017-9,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,9,2018,2018-9,1,2,0.301961542,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,9,2019,2019-9,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,10,2016,2016-10,1,2,0.301961542,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,10,2018,2018-10,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,10,2020,2020-10,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,11,2015,2015-11,2,2,0.603923084,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,11,2018,2018-11,3,3,0.905884627,0.905884627
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,11,2019,2019-11,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,12,2015,2015-12,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,12,2017,2017-12,3,3,0.905884627,0.905884627
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,12,2018,2018-12,1,1,0.301961542,0.301961542
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,12,2019,2019-12,1,2,0.301961542,0.603923084
Sydney - Outer West and Blue Mountains,331168,Major Cities of Australia,12,2020,2020-12,1,1,0.301961542,0.301961542
Sydney - Parramatta,507197,Major Cities of Australia,1,2018,2018-1,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,1,2020,2020-1,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,2,2015,2015-2,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,2,2016,2016-2,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,2,2019,2019-2,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,2,2020,2020-2,2,5,0.394324099,0.985810247
Sydney - Parramatta,507197,Major Cities of Australia,2,2021,2021-2,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,3,2015,2015-3,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,3,2016,2016-3,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,3,2018,2018-3,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,3,2019,2019-3,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,3,2021,2021-3,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,4,2015,2015-4,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,4,2016,2016-4,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,4,2019,2019-4,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,4,2020,2020-4,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,4,2021,2021-4,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,5,2015,2015-5,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,5,2016,2016-5,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,5,2017,2017-5,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,5,2018,2018-5,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,5,2019,2019-5,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,5,2021,2021-5,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,6,2015,2015-6,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,6,2016,2016-6,4,4,0.788648198,0.788648198
Sydney - Parramatta,507197,Major Cities of Australia,6,2017,2017-6,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,6,2021,2021-6,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,7,2015,2015-7,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,7,2016,2016-7,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,7,2017,2017-7,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,7,2018,2018-7,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,7,2019,2019-7,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,8,2015,2015-8,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,8,2016,2016-8,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,8,2017,2017-8,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,8,2018,2018-8,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,9,2016,2016-9,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,9,2019,2019-9,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,9,2020,2020-9,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,10,2020,2020-10,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,11,2015,2015-11,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,11,2016,2016-11,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,11,2018,2018-11,3,3,0.591486148,0.591486148
Sydney - Parramatta,507197,Major Cities of Australia,12,2016,2016-12,2,2,0.394324099,0.394324099
Sydney - Parramatta,507197,Major Cities of Australia,12,2017,2017-12,1,1,0.197162049,0.197162049
Sydney - Parramatta,507197,Major Cities of Australia,12,2020,2020-12,1,1,0.197162049,0.197162049
Sydney - Ryde,207511,Major Cities of Australia,1,2020,2020-1,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,1,2021,2021-1,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,2,2016,2016-2,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,2,2019,2019-2,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,2,2020,2020-2,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,3,2020,2020-3,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,3,2021,2021-3,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,4,2015,2015-4,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,4,2016,2016-4,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,4,2018,2018-4,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,4,2019,2019-4,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,5,2015,2015-5,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,5,2016,2016-5,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,5,2018,2018-5,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,6,2015,2015-6,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,6,2021,2021-6,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,7,2017,2017-7,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,8,2016,2016-8,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,8,2017,2017-8,2,2,0.963804328,0.963804328
Sydney - Ryde,207511,Major Cities of Australia,8,2020,2020-8,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,9,2015,2015-9,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,10,2017,2017-10,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,11,2019,2019-11,1,1,0.481902164,0.481902164
Sydney - Ryde,207511,Major Cities of Australia,12,2019,2019-12,1,1,0.481902164,0.481902164
Sydney - South West,462408,Inner Regional Australia,7,2015,2015-7,1,1,0.216259234,0.216259234
Sydney - South West,462408,Inner Regional Australia,9,2016,2016-9,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,1,2015,2015-1,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,1,2016,2016-1,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,1,2017,2017-1,2,4,0.432518469,0.865036937
Sydney - South West,462408,Major Cities of Australia,1,2018,2018-1,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,1,2019,2019-1,1,2,0.216259234,0.432518469
Sydney - South West,462408,Major Cities of Australia,1,2020,2020-1,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,1,2021,2021-1,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,2,2015,2015-2,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,2,2017,2017-2,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,2,2019,2019-2,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,2,2020,2020-2,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,2,2021,2021-2,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,3,2015,2015-3,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,3,2017,2017-3,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,4,2015,2015-4,3,3,0.648777703,0.648777703
Sydney - South West,462408,Major Cities of Australia,4,2016,2016-4,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,4,2019,2019-4,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,4,2020,2020-4,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,4,2021,2021-4,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,5,2015,2015-5,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,5,2016,2016-5,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,5,2017,2017-5,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,5,2020,2020-5,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,5,2021,2021-5,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,6,2015,2015-6,3,3,0.648777703,0.648777703
Sydney - South West,462408,Major Cities of Australia,6,2016,2016-6,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,6,2017,2017-6,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,6,2018,2018-6,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,6,2020,2020-6,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,6,2021,2021-6,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,7,2015,2015-7,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,7,2017,2017-7,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,7,2018,2018-7,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,7,2019,2019-7,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,7,2020,2020-7,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,8,2015,2015-8,1,2,0.216259234,0.432518469
Sydney - South West,462408,Major Cities of Australia,8,2016,2016-8,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,8,2017,2017-8,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,8,2018,2018-8,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,8,2019,2019-8,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,8,2020,2020-8,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,9,2017,2017-9,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,9,2019,2019-9,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,9,2020,2020-9,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,10,2017,2017-10,2,2,0.432518469,0.432518469
Sydney - South West,462408,Major Cities of Australia,10,2019,2019-10,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,10,2020,2020-10,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,11,2016,2016-11,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,11,2017,2017-11,1,2,0.216259234,0.432518469
Sydney - South West,462408,Major Cities of Australia,11,2019,2019-11,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,11,2020,2020-11,1,2,0.216259234,0.432518469
Sydney - South West,462408,Major Cities of Australia,12,2016,2016-12,1,1,0.216259234,0.216259234
Sydney - South West,462408,Major Cities of Australia,12,2018,2018-12,4,4,0.865036937,0.865036937
Sydney - South West,462408,Major Cities of Australia,12,2020,2020-12,1,1,0.216259234,0.216259234
Sydney - Sutherland,231941,Inner Regional Australia,1,2015,2015-1,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,3,2015,2015-3,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,6,2018,2018-6,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,8,2015,2015-8,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,8,2017,2017-8,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,11,2017,2017-11,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Inner Regional Australia,12,2015,2015-12,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,1,2016,2016-1,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,1,2017,2017-1,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,1,2018,2018-1,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,1,2019,2019-1,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,2,2015,2015-2,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,2,2019,2019-2,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,4,2016,2016-4,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,4,2017,2017-4,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,5,2015,2015-5,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,5,2016,2016-5,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,5,2020,2020-5,1,2,0.431144127,0.862288254
Sydney - Sutherland,231941,Major Cities of Australia,5,2021,2021-5,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,6,2018,2018-6,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,7,2016,2016-7,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,7,2018,2018-7,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,7,2020,2020-7,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,8,2015,2015-8,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,9,2015,2015-9,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,10,2015,2015-10,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,10,2017,2017-10,2,2,0.862288254,0.862288254
Sydney - Sutherland,231941,Major Cities of Australia,10,2019,2019-10,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,11,2016,2016-11,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,11,2018,2018-11,1,1,0.431144127,0.431144127
Sydney - Sutherland,231941,Major Cities of Australia,12,2019,2019-12,1,1,0.431144127,0.431144127
Toowoomba,159991,Inner Regional Australia,1,2018,2018-1,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,1,2020,2020-1,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,2,2018,2018-2,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,4,2019,2019-4,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,6,2020,2020-6,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,6,2021,2021-6,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,7,2018,2018-7,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,7,2019,2019-7,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,7,2021,2021-7,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,11,2018,2018-11,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,11,2020,2020-11,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,12,2018,2018-12,1,1,0.625035158,0.625035158
Toowoomba,159991,Inner Regional Australia,12,2020,2020-12,1,1,0.625035158,0.625035158
Townsville,238813,Outer Regional Australia,1,2018,2018-1,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,1,2019,2019-1,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,1,2020,2020-1,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,2,2018,2018-2,2,2,0.837475347,0.837475347
Townsville,238813,Outer Regional Australia,2,2019,2019-2,1,1,0.418737673,0.418737673
Townsville,238813,Outer Regional Australia,2,2021,2021-2,2,2,0.837475347,0.837475347
